aerolinea,origen,destino,distancia_km,fecha_partida,retraso,target_texto,fecha_iso
AA,LIM,AEP,3404,2025-10-04 06:01:00,0,Puntual,2025-10-04T06:01:00
LA,SCL,MIA,9005,2025-08-08 08:54:00,0,Puntual,2025-08-08T08:54:00
AR,SCL,BOG,4614,2025-07-21 05:36:00,0,Puntual,2025-07-21T05:36:00
AA,MIA,SCL,9875,2025-01-01 01:56:00,0,Puntual,2025-01-01T01:56:00
IB,SCL,LIM,621,2025-07-12 21:20:00,0,Puntual,2025-07-12T21:20:00
AA,BOG,MIA,7103,2025-08-29 04:37:00,0,Puntual,2025-08-29T04:37:00
G3,GRU,EZE,8860,2025-09-20 07:35:00,0,Puntual,2025-09-20T07:35:00
IB,SCL,MIA,4182,2025-05-17 11:08:00,0,Puntual,2025-05-17T11:08:00
IB,LIM,EZE,5224,2025-07-08 01:49:00,0,Puntual,2025-07-08T01:49:00
AA,AEP,SCL,4621,2025-12-24 00:29:00,0,Puntual,2025-12-24T00:29:00
G3,BOG,GRU,7364,2025-09-07 05:36:00,0,Puntual,2025-09-07T05:36:00
AR,MAD,AEP,7894,2025-01-14 05:47:00,1,Retrasado,2025-01-14T05:47:00
AA,MAD,SCL,2229,2025-03-12 20:34:00,0,Puntual,2025-03-12T20:34:00
AR,LIM,AEP,6452,2025-12-23 06:45:00,0,Puntual,2025-12-23T06:45:00
AA,EZE,MIA,5629,2025-01-27 12:51:00,0,Puntual,2025-01-27T12:51:00
AR,MIA,MIA,1618,2025-09-07 01:40:00,1,Retrasado,2025-09-07T01:40:00
AA,LIM,MIA,2668,2025-05-23 03:36:00,0,Puntual,2025-05-23T03:36:00
IB,AEP,SCL,8168,2025-07-30 07:51:00,0,Puntual,2025-07-30T07:51:00
LA,BOG,MAD,11808,2025-03-18 23:55:00,1,Retrasado,2025-03-18T23:55:00
IB,MIA,SCL,11121,2025-12-23 20:36:00,0,Puntual,2025-12-23T20:36:00
AR,EZE,SCL,10699,2025-02-14 12:06:00,1,Retrasado,2025-02-14T12:06:00
G3,LIM,MIA,1550,2025-01-04 08:58:00,0,Puntual,2025-01-04T08:58:00
IB,GRU,LIM,9396,2025-05-18 02:45:00,1,Retrasado,2025-05-18T02:45:00
LA,MIA,BOG,7140,2025-12-30 23:45:00,0,Puntual,2025-12-30T23:45:00
AR,EZE,BOG,3399,2025-06-28 11:51:00,0,Puntual,2025-06-28T11:51:00
IB,LIM,MIA,3707,2025-12-23 07:00:00,0,Puntual,2025-12-23T07:00:00
AA,SCL,MAD,9398,2025-06-26 09:43:00,0,Puntual,2025-06-26T09:43:00
G3,LIM,EZE,8174,2025-02-12 05:16:00,0,Puntual,2025-02-12T05:16:00
AR,AEP,GRU,4332,2025-08-16 12:53:00,0,Puntual,2025-08-16T12:53:00
IB,LIM,AEP,2508,2025-08-04 15:37:00,0,Puntual,2025-08-04T15:37:00
AR,GRU,EZE,5221,2025-10-06 02:10:00,0,Puntual,2025-10-06T02:10:00
AA,LIM,MIA,10289,2025-11-15 14:55:00,0,Puntual,2025-11-15T14:55:00
LA,MAD,BOG,1566,2025-04-30 11:41:00,0,Puntual,2025-04-30T11:41:00
IB,EZE,MIA,10638,2025-08-08 09:48:00,0,Puntual,2025-08-08T09:48:00
AR,SCL,MAD,11491,2025-08-09 21:25:00,0,Puntual,2025-08-09T21:25:00
AR,MAD,GRU,8787,2025-07-03 15:49:00,0,Puntual,2025-07-03T15:49:00
AR,LIM,BOG,10766,2025-03-31 00:32:00,0,Puntual,2025-03-31T00:32:00
LA,GRU,MAD,2418,2025-07-16 17:33:00,0,Puntual,2025-07-16T17:33:00
AR,EZE,LIM,9957,2025-07-04 01:03:00,1,Retrasado,2025-07-04T01:03:00
G3,EZE,MIA,11226,2025-11-28 10:41:00,0,Puntual,2025-11-28T10:41:00
G3,LIM,AEP,8931,2025-02-27 01:55:00,0,Puntual,2025-02-27T01:55:00
AR,GRU,MIA,1827,2025-07-01 05:47:00,0,Puntual,2025-07-01T05:47:00
G3,AEP,MAD,6710,2025-01-13 06:10:00,0,Puntual,2025-01-13T06:10:00
IB,SCL,BOG,7948,2025-08-21 02:56:00,0,Puntual,2025-08-21T02:56:00
G3,EZE,MIA,7859,2025-07-27 15:36:00,0,Puntual,2025-07-27T15:36:00
AR,SCL,MIA,1642,2025-12-16 01:35:00,0,Puntual,2025-12-16T01:35:00
AA,GRU,MIA,3723,2025-09-18 20:52:00,1,Retrasado,2025-09-18T20:52:00
IB,MIA,EZE,4348,2025-12-27 11:16:00,0,Puntual,2025-12-27T11:16:00
LA,MAD,GRU,1915,2025-03-08 16:03:00,0,Puntual,2025-03-08T16:03:00
AR,EZE,MIA,6874,2025-09-20 06:43:00,0,Puntual,2025-09-20T06:43:00
LA,MIA,BOG,11090,2025-08-09 06:04:00,0,Puntual,2025-08-09T06:04:00
AA,EZE,LIM,1260,2025-05-24 15:44:00,0,Puntual,2025-05-24T15:44:00
LA,AEP,MIA,4142,2025-04-30 03:20:00,0,Puntual,2025-04-30T03:20:00
AR,LIM,BOG,2052,2025-03-06 05:00:00,0,Puntual,2025-03-06T05:00:00
AR,GRU,LIM,1362,2025-06-10 13:03:00,1,Retrasado,2025-06-10T13:03:00
AA,EZE,MIA,9847,2025-02-01 02:59:00,0,Puntual,2025-02-01T02:59:00
AR,GRU,AEP,9048,2025-11-13 23:37:00,0,Puntual,2025-11-13T23:37:00
AA,BOG,MAD,10363,2025-09-24 02:03:00,0,Puntual,2025-09-24T02:03:00
AA,EZE,MIA,7709,2025-08-16 08:12:00,0,Puntual,2025-08-16T08:12:00
AR,AEP,SCL,1828,2025-05-20 15:52:00,0,Puntual,2025-05-20T15:52:00
G3,AEP,GRU,1529,2025-06-14 20:01:00,0,Puntual,2025-06-14T20:01:00
AA,LIM,EZE,2876,2025-06-09 00:03:00,0,Puntual,2025-06-09T00:03:00
AR,LIM,MAD,3741,2025-10-09 20:07:00,0,Puntual,2025-10-09T20:07:00
G3,MIA,SCL,10683,2025-10-17 02:54:00,0,Puntual,2025-10-17T02:54:00
AA,AEP,BOG,11077,2025-09-07 15:31:00,0,Puntual,2025-09-07T15:31:00
G3,GRU,AEP,3640,2025-07-09 21:16:00,1,Retrasado,2025-07-09T21:16:00
IB,BOG,MAD,1381,2025-04-22 01:55:00,0,Puntual,2025-04-22T01:55:00
IB,SCL,MIA,9230,2025-05-25 18:48:00,1,Retrasado,2025-05-25T18:48:00
G3,AEP,SCL,10549,2025-01-01 01:11:00,0,Puntual,2025-01-01T01:11:00
AA,EZE,SCL,4057,2025-06-27 03:28:00,0,Puntual,2025-06-27T03:28:00
AR,SCL,GRU,7563,2025-05-26 05:27:00,0,Puntual,2025-05-26T05:27:00
LA,SCL,EZE,2696,2025-02-01 06:37:00,0,Puntual,2025-02-01T06:37:00
AR,AEP,MAD,2450,2025-04-05 01:12:00,0,Puntual,2025-04-05T01:12:00
LA,BOG,MIA,10302,2025-09-09 13:59:00,0,Puntual,2025-09-09T13:59:00
LA,GRU,AEP,6437,2025-08-27 23:09:00,0,Puntual,2025-08-27T23:09:00
AA,EZE,MAD,3663,2025-09-02 14:38:00,0,Puntual,2025-09-02T14:38:00
G3,MIA,EZE,4963,2025-07-29 22:24:00,1,Retrasado,2025-07-29T22:24:00
AR,MIA,BOG,4507,2025-06-24 21:11:00,0,Puntual,2025-06-24T21:11:00
G3,MIA,MAD,5175,2025-02-28 01:15:00,0,Puntual,2025-02-28T01:15:00
IB,LIM,AEP,5251,2025-09-13 08:36:00,0,Puntual,2025-09-13T08:36:00
AA,EZE,MIA,6719,2025-04-18 02:00:00,0,Puntual,2025-04-18T02:00:00
AA,SCL,GRU,8918,2025-06-15 20:37:00,1,Retrasado,2025-06-15T20:37:00
IB,MIA,GRU,8030,2025-06-06 08:47:00,0,Puntual,2025-06-06T08:47:00
AR,LIM,MIA,8235,2025-05-08 06:07:00,0,Puntual,2025-05-08T06:07:00
IB,AEP,MAD,9283,2025-05-30 20:22:00,1,Retrasado,2025-05-30T20:22:00
AR,SCL,AEP,2575,2025-08-13 01:38:00,0,Puntual,2025-08-13T01:38:00
LA,EZE,MAD,8272,2025-01-21 09:58:00,0,Puntual,2025-01-21T09:58:00
AA,EZE,MIA,11363,2025-09-09 00:20:00,0,Puntual,2025-09-09T00:20:00
AR,EZE,MIA,10060,2025-05-08 14:11:00,0,Puntual,2025-05-08T14:11:00
G3,MAD,AEP,2522,2025-06-12 14:58:00,1,Retrasado,2025-06-12T14:58:00
G3,LIM,MAD,2578,2025-08-23 15:17:00,1,Retrasado,2025-08-23T15:17:00
AA,SCL,AEP,7894,2025-10-22 22:45:00,0,Puntual,2025-10-22T22:45:00
IB,GRU,EZE,7513,2025-04-22 10:41:00,0,Puntual,2025-04-22T10:41:00
IB,MAD,MIA,3821,2025-06-24 09:07:00,0,Puntual,2025-06-24T09:07:00
AR,MAD,AEP,6511,2025-08-29 10:39:00,0,Puntual,2025-08-29T10:39:00
IB,MAD,EZE,2936,2025-08-02 17:02:00,0,Puntual,2025-08-02T17:02:00
AA,GRU,MIA,7587,2025-05-02 15:21:00,0,Puntual,2025-05-02T15:21:00
AR,MAD,AEP,10496,2025-06-12 22:01:00,0,Puntual,2025-06-12T22:01:00
LA,MIA,MIA,3859,2025-06-19 13:22:00,0,Puntual,2025-06-19T13:22:00
IB,EZE,LIM,2230,2025-10-23 16:14:00,0,Puntual,2025-10-23T16:14:00
IB,SCL,BOG,4162,2025-09-15 00:24:00,0,Puntual,2025-09-15T00:24:00
AR,SCL,BOG,5610,2025-08-31 12:08:00,0,Puntual,2025-08-31T12:08:00
G3,EZE,AEP,7118,2025-12-13 01:32:00,0,Puntual,2025-12-13T01:32:00
IB,LIM,AEP,7399,2025-07-19 18:51:00,0,Puntual,2025-07-19T18:51:00
AA,AEP,EZE,11665,2025-08-12 12:38:00,0,Puntual,2025-08-12T12:38:00
IB,BOG,MAD,1529,2025-12-29 05:01:00,0,Puntual,2025-12-29T05:01:00
LA,MIA,BOG,911,2025-11-21 00:16:00,1,Retrasado,2025-11-21T00:16:00
IB,GRU,SCL,2481,2025-04-05 19:27:00,0,Puntual,2025-04-05T19:27:00
G3,BOG,MAD,9353,2025-11-03 18:56:00,1,Retrasado,2025-11-03T18:56:00
IB,EZE,BOG,10039,2025-10-22 16:13:00,0,Puntual,2025-10-22T16:13:00
AR,MAD,AEP,3970,2025-01-05 21:22:00,0,Puntual,2025-01-05T21:22:00
IB,SCL,MIA,1805,2025-07-23 05:25:00,0,Puntual,2025-07-23T05:25:00
G3,LIM,MIA,11525,2025-09-02 20:38:00,0,Puntual,2025-09-02T20:38:00
AR,LIM,MIA,5180,2025-10-15 03:00:00,0,Puntual,2025-10-15T03:00:00
AA,AEP,LIM,10545,2025-03-18 06:47:00,0,Puntual,2025-03-18T06:47:00
AR,AEP,BOG,5095,2025-11-09 10:07:00,0,Puntual,2025-11-09T10:07:00
LA,EZE,SCL,1315,2025-11-28 22:36:00,0,Puntual,2025-11-28T22:36:00
AR,MIA,BOG,10168,2025-06-20 02:12:00,0,Puntual,2025-06-20T02:12:00
AA,LIM,EZE,6112,2025-06-10 03:44:00,0,Puntual,2025-06-10T03:44:00
IB,BOG,AEP,2537,2025-02-09 01:15:00,0,Puntual,2025-02-09T01:15:00
AR,AEP,MIA,10022,2025-05-12 16:24:00,0,Puntual,2025-05-12T16:24:00
AR,SCL,LIM,5375,2025-10-16 10:42:00,0,Puntual,2025-10-16T10:42:00
AR,SCL,MAD,7586,2025-06-27 11:22:00,0,Puntual,2025-06-27T11:22:00
AR,EZE,MIA,1649,2025-12-04 00:27:00,0,Puntual,2025-12-04T00:27:00
AA,MIA,GRU,6908,2025-03-19 16:33:00,0,Puntual,2025-03-19T16:33:00
G3,EZE,MIA,506,2025-02-08 09:10:00,1,Retrasado,2025-02-08T09:10:00
G3,EZE,MIA,1936,2025-03-07 15:16:00,0,Puntual,2025-03-07T15:16:00
AR,MIA,AEP,3750,2025-07-11 17:44:00,0,Puntual,2025-07-11T17:44:00
AA,MIA,LIM,8163,2025-05-14 09:42:00,0,Puntual,2025-05-14T09:42:00
AA,MIA,SCL,1194,2025-03-11 01:36:00,1,Retrasado,2025-03-11T01:36:00
AR,SCL,EZE,5587,2025-10-14 23:01:00,0,Puntual,2025-10-14T23:01:00
LA,SCL,GRU,11657,2025-11-14 13:12:00,0,Puntual,2025-11-14T13:12:00
AR,EZE,MIA,3799,2025-05-16 05:35:00,0,Puntual,2025-05-16T05:35:00
LA,AEP,EZE,5343,2025-08-11 13:00:00,1,Retrasado,2025-08-11T13:00:00
AR,GRU,MIA,8237,2025-03-24 05:36:00,0,Puntual,2025-03-24T05:36:00
LA,GRU,BOG,5452,2025-11-24 18:17:00,1,Retrasado,2025-11-24T18:17:00
LA,EZE,AEP,5547,2025-10-30 09:47:00,0,Puntual,2025-10-30T09:47:00
AR,EZE,MAD,8342,2025-06-11 06:36:00,0,Puntual,2025-06-11T06:36:00
LA,AEP,MIA,525,2025-01-01 02:43:00,0,Puntual,2025-01-01T02:43:00
IB,MIA,MIA,5047,2025-06-29 01:51:00,0,Puntual,2025-06-29T01:51:00
G3,EZE,GRU,2653,2025-02-17 21:58:00,0,Puntual,2025-02-17T21:58:00
AA,LIM,MAD,8519,2025-12-20 17:04:00,0,Puntual,2025-12-20T17:04:00
LA,SCL,MIA,3989,2025-07-09 04:31:00,0,Puntual,2025-07-09T04:31:00
LA,MAD,BOG,9023,2025-11-07 21:21:00,0,Puntual,2025-11-07T21:21:00
AA,MIA,EZE,5661,2025-05-13 18:21:00,0,Puntual,2025-05-13T18:21:00
LA,LIM,AEP,1144,2025-01-05 07:47:00,0,Puntual,2025-01-05T07:47:00
AA,SCL,EZE,2352,2025-02-05 07:22:00,0,Puntual,2025-02-05T07:22:00
AR,EZE,GRU,8223,2025-05-01 03:13:00,0,Puntual,2025-05-01T03:13:00
IB,MAD,SCL,4630,2025-08-04 08:15:00,0,Puntual,2025-08-04T08:15:00
IB,LIM,SCL,11615,2025-11-30 12:05:00,1,Retrasado,2025-11-30T12:05:00
G3,BOG,MIA,11123,2025-08-05 21:41:00,0,Puntual,2025-08-05T21:41:00
LA,AEP,BOG,4084,2025-07-05 03:45:00,0,Puntual,2025-07-05T03:45:00
G3,SCL,MIA,4309,2025-01-26 20:27:00,0,Puntual,2025-01-26T20:27:00
AR,MAD,EZE,9502,2025-12-12 18:57:00,1,Retrasado,2025-12-12T18:57:00
IB,EZE,BOG,1811,2025-10-01 05:03:00,1,Retrasado,2025-10-01T05:03:00
AR,GRU,LIM,11487,2025-04-27 19:30:00,0,Puntual,2025-04-27T19:30:00
AR,LIM,AEP,2394,2025-09-01 21:34:00,0,Puntual,2025-09-01T21:34:00
LA,EZE,GRU,11698,2025-04-08 22:16:00,0,Puntual,2025-04-08T22:16:00
AR,GRU,AEP,6738,2025-08-22 14:07:00,0,Puntual,2025-08-22T14:07:00
IB,AEP,SCL,4800,2025-04-14 00:37:00,0,Puntual,2025-04-14T00:37:00
G3,AEP,GRU,8288,2025-12-01 20:59:00,1,Retrasado,2025-12-01T20:59:00
IB,MIA,SCL,7477,2025-02-28 02:29:00,0,Puntual,2025-02-28T02:29:00
LA,LIM,AEP,6673,2025-11-10 04:59:00,0,Puntual,2025-11-10T04:59:00
IB,MIA,LIM,6909,2025-04-08 08:20:00,0,Puntual,2025-04-08T08:20:00
AA,GRU,EZE,2570,2025-04-07 14:22:00,0,Puntual,2025-04-07T14:22:00
G3,GRU,MAD,3156,2025-01-15 15:58:00,0,Puntual,2025-01-15T15:58:00
AA,AEP,BOG,4634,2025-08-18 01:54:00,0,Puntual,2025-08-18T01:54:00
AA,MAD,GRU,4768,2025-10-21 12:15:00,0,Puntual,2025-10-21T12:15:00
LA,GRU,EZE,6510,2025-12-14 07:05:00,0,Puntual,2025-12-14T07:05:00
AR,GRU,MIA,3984,2025-08-02 00:16:00,1,Retrasado,2025-08-02T00:16:00
AA,LIM,MIA,913,2025-05-04 03:33:00,0,Puntual,2025-05-04T03:33:00
IB,MAD,AEP,8341,2025-10-04 05:14:00,0,Puntual,2025-10-04T05:14:00
AR,MIA,SCL,9383,2025-10-15 06:18:00,0,Puntual,2025-10-15T06:18:00
IB,MIA,MIA,11354,2025-03-20 17:53:00,0,Puntual,2025-03-20T17:53:00
IB,GRU,SCL,6648,2025-03-05 20:58:00,0,Puntual,2025-03-05T20:58:00
AR,LIM,MAD,11390,2025-01-29 19:04:00,1,Retrasado,2025-01-29T19:04:00
AR,MIA,GRU,4809,2025-12-06 22:13:00,1,Retrasado,2025-12-06T22:13:00
IB,MIA,AEP,6291,2025-03-20 22:40:00,1,Retrasado,2025-03-20T22:40:00
LA,BOG,GRU,1419,2025-01-25 18:06:00,0,Puntual,2025-01-25T18:06:00
G3,LIM,GRU,1406,2025-06-15 10:01:00,0,Puntual,2025-06-15T10:01:00
G3,MIA,LIM,3710,2025-01-11 19:46:00,0,Puntual,2025-01-11T19:46:00
LA,AEP,EZE,3219,2025-06-22 08:20:00,0,Puntual,2025-06-22T08:20:00
AR,EZE,MIA,5395,2025-06-21 14:04:00,0,Puntual,2025-06-21T14:04:00
IB,GRU,BOG,11056,2025-11-27 15:44:00,1,Retrasado,2025-11-27T15:44:00
G3,SCL,GRU,1292,2025-06-27 03:31:00,0,Puntual,2025-06-27T03:31:00
IB,GRU,SCL,9267,2025-09-19 23:15:00,1,Retrasado,2025-09-19T23:15:00
LA,AEP,MAD,10419,2025-09-27 23:37:00,0,Puntual,2025-09-27T23:37:00
IB,SCL,LIM,11919,2025-08-11 08:23:00,1,Retrasado,2025-08-11T08:23:00
LA,EZE,SCL,6043,2025-02-01 02:47:00,1,Retrasado,2025-02-01T02:47:00
AR,EZE,MAD,4225,2025-06-20 11:14:00,1,Retrasado,2025-06-20T11:14:00
LA,AEP,SCL,8691,2025-01-05 16:52:00,0,Puntual,2025-01-05T16:52:00
LA,MAD,BOG,5661,2025-12-07 14:33:00,1,Retrasado,2025-12-07T14:33:00
G3,MAD,MIA,1860,2025-01-28 07:58:00,0,Puntual,2025-01-28T07:58:00
IB,EZE,MIA,2548,2025-04-12 04:39:00,0,Puntual,2025-04-12T04:39:00
G3,MAD,AEP,6752,2025-12-26 17:42:00,1,Retrasado,2025-12-26T17:42:00
AA,MAD,AEP,11667,2025-01-12 11:04:00,0,Puntual,2025-01-12T11:04:00
LA,MAD,SCL,6598,2025-04-06 09:13:00,0,Puntual,2025-04-06T09:13:00
AA,EZE,AEP,3696,2025-09-21 16:17:00,0,Puntual,2025-09-21T16:17:00
G3,SCL,MIA,9779,2025-01-26 08:19:00,1,Retrasado,2025-01-26T08:19:00
IB,MAD,GRU,705,2025-07-01 12:43:00,0,Puntual,2025-07-01T12:43:00
G3,SCL,MIA,3815,2025-11-29 10:47:00,0,Puntual,2025-11-29T10:47:00
IB,GRU,EZE,7233,2025-05-05 06:24:00,0,Puntual,2025-05-05T06:24:00
IB,BOG,MIA,9314,2025-11-05 21:02:00,0,Puntual,2025-11-05T21:02:00
AR,EZE,LIM,2177,2025-10-05 16:11:00,0,Puntual,2025-10-05T16:11:00
LA,AEP,BOG,11979,2025-04-10 00:10:00,0,Puntual,2025-04-10T00:10:00
G3,MAD,BOG,11704,2025-02-12 04:57:00,0,Puntual,2025-02-12T04:57:00
IB,MIA,AEP,3512,2025-12-01 14:01:00,1,Retrasado,2025-12-01T14:01:00
G3,EZE,MIA,11392,2025-09-12 00:49:00,0,Puntual,2025-09-12T00:49:00
G3,LIM,MAD,8047,2025-07-09 06:51:00,0,Puntual,2025-07-09T06:51:00
IB,AEP,MIA,2371,2025-02-04 09:55:00,0,Puntual,2025-02-04T09:55:00
AA,BOG,MAD,8770,2025-07-06 14:34:00,0,Puntual,2025-07-06T14:34:00
LA,GRU,AEP,7058,2025-02-10 21:21:00,0,Puntual,2025-02-10T21:21:00
LA,SCL,GRU,10168,2025-05-09 02:33:00,0,Puntual,2025-05-09T02:33:00
AR,SCL,LIM,5234,2025-10-28 05:30:00,0,Puntual,2025-10-28T05:30:00
AR,LIM,MIA,6289,2025-06-25 06:25:00,0,Puntual,2025-06-25T06:25:00
AR,AEP,MIA,7434,2025-11-01 21:50:00,1,Retrasado,2025-11-01T21:50:00
LA,MAD,EZE,3728,2025-04-25 08:05:00,0,Puntual,2025-04-25T08:05:00
AA,MIA,LIM,2835,2025-12-24 19:45:00,0,Puntual,2025-12-24T19:45:00
LA,MAD,AEP,2225,2025-12-28 21:34:00,1,Retrasado,2025-12-28T21:34:00
LA,AEP,BOG,6237,2025-10-19 00:23:00,0,Puntual,2025-10-19T00:23:00
LA,EZE,GRU,9806,2025-06-26 15:45:00,0,Puntual,2025-06-26T15:45:00
LA,LIM,GRU,6485,2025-03-31 21:23:00,0,Puntual,2025-03-31T21:23:00
AA,MIA,MIA,7716,2025-10-06 05:16:00,0,Puntual,2025-10-06T05:16:00
AR,SCL,MIA,660,2025-07-31 07:31:00,0,Puntual,2025-07-31T07:31:00
G3,LIM,BOG,1925,2025-01-13 23:36:00,0,Puntual,2025-01-13T23:36:00
AR,LIM,SCL,2233,2025-06-05 02:21:00,0,Puntual,2025-06-05T02:21:00
AR,MIA,SCL,11103,2025-09-18 03:31:00,0,Puntual,2025-09-18T03:31:00
G3,SCL,GRU,3022,2025-01-24 13:23:00,0,Puntual,2025-01-24T13:23:00
LA,SCL,MIA,7666,2025-06-22 21:24:00,0,Puntual,2025-06-22T21:24:00
AA,AEP,BOG,1101,2025-10-29 18:49:00,0,Puntual,2025-10-29T18:49:00
AA,BOG,GRU,11051,2025-12-01 15:39:00,0,Puntual,2025-12-01T15:39:00
AR,BOG,SCL,10247,2025-05-27 20:55:00,1,Retrasado,2025-05-27T20:55:00
G3,MAD,SCL,5184,2025-09-01 18:11:00,0,Puntual,2025-09-01T18:11:00
IB,AEP,SCL,2020,2025-07-07 01:06:00,0,Puntual,2025-07-07T01:06:00
LA,MIA,EZE,2890,2025-09-16 12:42:00,0,Puntual,2025-09-16T12:42:00
AR,AEP,SCL,9597,2025-05-15 21:20:00,0,Puntual,2025-05-15T21:20:00
AA,MIA,SCL,10342,2025-09-11 15:45:00,0,Puntual,2025-09-11T15:45:00
G3,LIM,AEP,1617,2025-05-15 15:47:00,0,Puntual,2025-05-15T15:47:00
G3,MAD,MIA,7800,2025-11-28 08:56:00,1,Retrasado,2025-11-28T08:56:00
AR,EZE,MIA,10216,2025-06-22 02:38:00,0,Puntual,2025-06-22T02:38:00
IB,LIM,MIA,5221,2025-06-30 00:45:00,0,Puntual,2025-06-30T00:45:00
AA,SCL,MIA,6641,2025-06-11 06:40:00,0,Puntual,2025-06-11T06:40:00
AR,EZE,SCL,3580,2025-12-27 19:17:00,0,Puntual,2025-12-27T19:17:00
IB,AEP,MIA,8439,2025-12-12 16:09:00,1,Retrasado,2025-12-12T16:09:00
G3,MIA,SCL,5277,2025-06-25 20:02:00,0,Puntual,2025-06-25T20:02:00
LA,EZE,SCL,7765,2025-11-03 23:05:00,1,Retrasado,2025-11-03T23:05:00
AA,LIM,SCL,11932,2025-12-11 21:12:00,0,Puntual,2025-12-11T21:12:00
AA,MIA,MIA,4301,2025-07-11 07:25:00,0,Puntual,2025-07-11T07:25:00
IB,MAD,LIM,7557,2025-07-01 23:26:00,0,Puntual,2025-07-01T23:26:00
AR,LIM,BOG,10627,2025-04-06 10:11:00,1,Retrasado,2025-04-06T10:11:00
G3,SCL,LIM,8010,2025-02-11 15:59:00,1,Retrasado,2025-02-11T15:59:00
IB,AEP,EZE,8599,2025-09-09 23:13:00,1,Retrasado,2025-09-09T23:13:00
LA,MIA,SCL,6581,2025-05-05 01:02:00,0,Puntual,2025-05-05T01:02:00
LA,AEP,MAD,4127,2025-04-17 04:05:00,0,Puntual,2025-04-17T04:05:00
LA,MIA,LIM,4880,2025-12-01 09:28:00,0,Puntual,2025-12-01T09:28:00
IB,LIM,MAD,5879,2025-06-11 17:42:00,0,Puntual,2025-06-11T17:42:00
G3,BOG,MIA,3042,2025-11-02 08:07:00,0,Puntual,2025-11-02T08:07:00
AA,BOG,EZE,4950,2025-04-20 16:32:00,0,Puntual,2025-04-20T16:32:00
AR,MIA,LIM,7460,2025-07-19 23:51:00,0,Puntual,2025-07-19T23:51:00
AA,MAD,SCL,699,2025-04-25 16:07:00,1,Retrasado,2025-04-25T16:07:00
G3,AEP,MIA,7496,2025-01-11 06:42:00,0,Puntual,2025-01-11T06:42:00
AA,SCL,LIM,2683,2025-12-31 08:08:00,0,Puntual,2025-12-31T08:08:00
IB,GRU,SCL,5543,2025-08-29 07:18:00,0,Puntual,2025-08-29T07:18:00
LA,MIA,AEP,11367,2025-03-29 08:47:00,0,Puntual,2025-03-29T08:47:00
G3,MIA,EZE,4536,2025-04-14 22:42:00,0,Puntual,2025-04-14T22:42:00
G3,BOG,MAD,5512,2025-07-23 07:11:00,0,Puntual,2025-07-23T07:11:00
AA,EZE,MIA,8334,2025-06-01 19:37:00,1,Retrasado,2025-06-01T19:37:00
IB,LIM,SCL,3993,2025-12-09 14:50:00,0,Puntual,2025-12-09T14:50:00
AA,BOG,MAD,4472,2025-03-01 14:25:00,0,Puntual,2025-03-01T14:25:00
AA,AEP,MAD,10056,2025-08-19 04:15:00,0,Puntual,2025-08-19T04:15:00
G3,BOG,MIA,2352,2025-12-28 15:39:00,0,Puntual,2025-12-28T15:39:00
AA,GRU,BOG,9079,2025-04-02 14:09:00,0,Puntual,2025-04-02T14:09:00
LA,MAD,AEP,2162,2025-10-02 13:22:00,0,Puntual,2025-10-02T13:22:00
AA,LIM,MIA,8089,2025-07-24 08:50:00,0,Puntual,2025-07-24T08:50:00
LA,GRU,MIA,11150,2025-10-23 17:07:00,0,Puntual,2025-10-23T17:07:00
G3,MAD,EZE,712,2025-12-29 20:12:00,1,Retrasado,2025-12-29T20:12:00
IB,GRU,MAD,5155,2025-02-09 14:36:00,0,Puntual,2025-02-09T14:36:00
LA,SCL,MIA,9249,2025-01-20 01:30:00,0,Puntual,2025-01-20T01:30:00
IB,LIM,EZE,11297,2025-11-14 21:33:00,0,Puntual,2025-11-14T21:33:00
IB,BOG,MIA,3619,2025-02-22 22:27:00,0,Puntual,2025-02-22T22:27:00
LA,GRU,SCL,7145,2025-05-27 16:39:00,1,Retrasado,2025-05-27T16:39:00
G3,BOG,MIA,3191,2025-02-10 23:20:00,0,Puntual,2025-02-10T23:20:00
AR,LIM,GRU,2494,2025-09-30 17:12:00,0,Puntual,2025-09-30T17:12:00
IB,BOG,SCL,5548,2025-04-02 05:40:00,0,Puntual,2025-04-02T05:40:00
IB,AEP,LIM,974,2025-12-17 21:31:00,0,Puntual,2025-12-17T21:31:00
G3,BOG,GRU,10459,2025-04-21 18:11:00,1,Retrasado,2025-04-21T18:11:00
G3,EZE,MAD,8733,2025-12-08 05:49:00,1,Retrasado,2025-12-08T05:49:00
AA,GRU,BOG,11343,2025-01-09 20:36:00,0,Puntual,2025-01-09T20:36:00
G3,LIM,MIA,10787,2025-10-21 09:44:00,1,Retrasado,2025-10-21T09:44:00
IB,MIA,GRU,4492,2025-03-31 20:55:00,0,Puntual,2025-03-31T20:55:00
LA,MIA,BOG,10678,2025-12-21 23:25:00,0,Puntual,2025-12-21T23:25:00
AR,MIA,LIM,5323,2025-03-01 20:50:00,1,Retrasado,2025-03-01T20:50:00
AA,LIM,BOG,4017,2025-03-26 13:49:00,1,Retrasado,2025-03-26T13:49:00
LA,EZE,MAD,2768,2025-12-31 03:30:00,0,Puntual,2025-12-31T03:30:00
AR,BOG,SCL,10336,2025-02-21 08:58:00,0,Puntual,2025-02-21T08:58:00
AR,GRU,AEP,1439,2025-03-14 00:35:00,0,Puntual,2025-03-14T00:35:00
